file,ori,pre
401702280_.wav,1,1
401945904_.wav,0,0
401156847_.wav,0,0
401160921_.wav,0,0
401489748_.wav,0,0
401725309_.wav,0,0
401875379_.wav,0,0
401806832_.wav,0,1
401833022_.wav,1,1
401095965_.wav,0,0
401154891_.wav,0,0
401305503_.wav,1,1
401857463_.wav,1,1
401923632_.wav,0,0
401309507_.wav,0,0
401642130_.wav,0,0
401076663_.wav,0,0
401985254_.wav,0,0
401637340_.wav,0,0
401240107_.wav,0,0
401086551_.wav,0,0
401822579_.wav,1,1
401743067_.wav,1,0
401621896_.wav,1,1
401736799_.wav,1,1
401396053_.wav,1,1
401274106_.wav,0,0
401557730_.wav,0,0
401818363_.wav,1,0
401547733_.wav,0,0
401764520_.wav,0,0
401714499_.wav,1,0
401803021_.wav,0,0
401682267_.wav,1,1
401721002_.wav,1,1
401490234_.wav,0,0
401475872_.wav,0,0
401689393_.wav,0,0
401713636_.wav,0,0
401269799_.wav,1,1
401327788_.wav,1,1
401646764_.wav,1,1
401738005_.wav,0,1
401398818_.wav,1,1
401491923_.wav,0,0
401311314_.wav,1,1
401420589_.wav,0,0
401790405_.wav,0,0
401171546_.wav,0,0
401669040_.wav,1,1
401701861_.wav,0,0
401262304_.wav,1,0
401555689_.wav,0,0
401695539_.wav,0,0
401730772_.wav,1,1
401584275_.wav,1,1
401900780_.wav,0,0
401292558_.wav,1,1
401860415_.wav,0,0
401346214_.wav,0,0
401273429_.wav,1,1
401676706_.wav,1,1
401434479_.wav,1,1
401879262_.wav,1,0
401539416_.wav,1,0
401193177_.wav,0,0
401885302_.wav,0,0
401265291_.wav,1,1
401447273_.wav,0,1
401494624_.wav,1,1
401873810_.wav,0,0
401841171_.wav,1,1
401681529_.wav,0,0
401714111_.wav,1,0
401269054_.wav,1,1
401903890_.wav,0,0
401581440_.wav,0,0
401496874_.wav,0,0
401757663_.wav,1,1
401890328_.wav,0,0
401620949_.wav,1,1
401177232_.wav,1,1
401145621_.wav,1,1
401088049_.wav,0,0
401087775_.wav,0,0
401527234_.wav,0,0
401205139_.wav,0,0
401224180_.wav,1,1
401345233_.wav,1,1
401722276_.wav,0,1
401226227_.wav,1,1
401959606_.wav,0,0
401177848_.wav,1,1
401956534_.wav,1,1
401185513_.wav,1,0
401234057_.wav,0,0
401875054_.wav,0,0
401677507_.wav,0,0
401568896_.wav,1,0
401327041_.wav,1,1
401875148_.wav,0,0
401216201_.wav,0,0
401155828_.wav,0,0
401197353_.wav,0,0
401441077_.wav,1,1
401770854_.wav,1,1
401143199_.wav,1,1
401533406_.wav,1,1
401605998_.wav,1,1
401149379_.wav,1,1
401186520_.wav,0,1
401165329_.wav,1,1
401168632_.wav,1,0
401642569_.wav,0,0
401967634_.wav,0,0
401621401_.wav,1,1
401463891_.wav,0,0
401595037_.wav,1,1
401500462_.wav,0,0
401650793_.wav,1,1
401913100_.wav,1,0
401709959_.wav,1,1
401773880_.wav,1,1
401198453_.wav,1,1
401694960_.wav,1,1
401259208_.wav,0,0
401271712_.wav,1,1
401165140_.wav,0,0
401883614_.wav,0,0
401503280_.wav,0,1
401975254_.wav,0,0
401403649_.wav,0,0
401836584_.wav,0,0
401954356_.wav,0,0
401831859_.wav,1,1
401176510_.wav,0,0
401394512_.wav,1,1
401301991_.wav,1,1
401974140_.wav,0,0
401792881_.wav,0,0
401700386_.wav,1,0
401534900_.wav,1,1
401190423_.wav,0,0
401163618_.wav,1,1
401731171_.wav,1,1
401892167_.wav,0,0
401276582_.wav,1,1
401361912_.wav,1,1
401656718_.wav,0,0
401828119_.wav,0,0
401149586_.wav,0,0
401195561_.wav,1,1
401428256_.wav,1,1
401726062_.wav,1,1
401221133_.wav,1,1
401457939_.wav,1,1
401433305_.wav,1,1
401291536_.wav,0,0
401118741_.wav,1,0
401924302_.wav,1,1
401142907_.wav,0,0
401310274_.wav,1,1
401586008_.wav,0,0
401517522_.wav,0,1
401348934_.wav,1,1
401151661_.wav,0,0
401216019_.wav,0,0
401497133_.wav,0,0
401725713_.wav,1,1
401192589_.wav,0,0
401739839_.wav,0,0
401749731_.wav,1,1
401694030_.wav,0,0
401741717_.wav,0,0
401236313_.wav,0,0
401297907_.wav,0,0
401578449_.wav,0,0
401548543_.wav,0,0
401735887_.wav,1,0
401775404_.wav,1,0
401081309_.wav,0,0
401831789_.wav,0,0
401827329_.wav,1,1
401621374_.wav,0,0
401270971_.wav,0,0
401838093_.wav,0,1
401118145_.wav,0,0
401688990_.wav,1,0
401560995_.wav,0,1
401775671_.wav,0,0
401660219_.wav,1,0
401179546_.wav,0,0
401504305_.wav,1,1
401773634_.wav,0,0
401848093_.wav,0,0
401458545_.wav,1,1
401919452_.wav,1,1
401714999_.wav,1,1
401280927_.wav,1,0
401238602_.wav,1,1
401220193_.wav,1,1
401924893_.wav,0,0
401369804_.wav,1,1
401540978_.wav,0,0
401864413_.wav,0,0
401706744_.wav,0,0
401468618_.wav,1,1
401671287_.wav,1,1
401283895_.wav,1,0
401546734_.wav,0,0
401285087_.wav,0,0
401191467_.wav,1,1
401164539_.wav,1,0
401535948_.wav,0,0
401184666_.wav,1,0
401308864_.wav,0,0
401968202_.wav,1,1
401197983_.wav,1,1
401211138_.wav,0,0
401869399_.wav,0,0
401732823_.wav,0,0
401180712_.wav,1,1
401655913_.wav,1,1
401139530_.wav,0,0
401869949_.wav,0,0
401286387_.wav,0,0
401771534_.wav,0,0
401496237_.wav,1,1
401665933_.wav,1,1
401695471_.wav,1,1
401213522_.wav,0,0
401357690_.wav,1,1
401217318_.wav,0,0
401843874_.wav,1,0
401913226_.wav,1,1
401361878_.wav,0,1
401306013_.wav,0,0
401473564_.wav,1,1
401442761_.wav,0,0
401842994_.wav,0,0
401226807_.wav,0,0
401865121_.wav,0,0
401166171_.wav,0,0
401809584_.wav,1,1
401523884_.wav,1,1
401184374_.wav,0,0
401397721_.wav,1,0
401371340_.wav,0,0
401194086_.wav,1,0
401736419_.wav,0,0
401210966_.wav,1,0
401811364_.wav,1,0
401228345_.wav,1,1
401722098_.wav,1,1
401485532_.wav,0,0
401766302_.wav,1,1
401171149_.wav,0,0
401234296_.wav,0,0
401422597_.wav,1,1
401174112_.wav,1,1
401642738_.wav,0,0
401236934_.wav,0,0
401106679_.wav,1,1
401436079_.wav,1,1
401451143_.wav,0,0
401684611_.wav,0,0
401630535_.wav,1,1
401873788_.wav,0,0
401391218_.wav,0,0
401597901_.wav,0,0
401694476_.wav,0,0
401866333_.wav,0,0
401878302_.wav,1,1
401182916_.wav,1,1
401744572_.wav,1,1
401203828_.wav,1,0
401786174_.wav,1,1
401687490_.wav,1,1
401547754_.wav,0,1
401497964_.wav,0,0
401802578_.wav,0,0
401235681_.wav,0,0
401219118_.wav,1,1
401480705_.wav,1,1
401290452_.wav,0,0
401399219_.wav,1,1
401729844_.wav,1,0
401807759_.wav,1,1
401545246_.wav,0,0
401235995_.wav,0,0
401671698_.wav,0,0
401745923_.wav,1,1
401664646_.wav,0,0
401213261_.wav,1,1
401248854_.wav,1,1
401567234_.wav,1,1
401789825_.wav,0,0
401813888_.wav,0,0
401854366_.wav,1,0
401868077_.wav,1,0
401809592_.wav,0,0
401910696_.wav,1,1
401682575_.wav,0,0
401324834_.wav,1,1
401921246_.wav,0,0
401225011_.wav,0,0
401175083_.wav,1,1
401476081_.wav,0,1
401195813_.wav,1,0
401542550_.wav,1,1
401796827_.wav,0,0
401896595_.wav,0,0
401391174_.wav,1,1
401520840_.wav,0,0
401335308_.wav,0,0
401182096_.wav,0,0
401678151_.wav,1,1
401416377_.wav,0,1
401676588_.wav,0,0
401420427_.wav,0,0
401454899_.wav,0,0
401938282_.wav,0,0
401298396_.wav,0,0
401395533_.wav,1,1
401192401_.wav,0,0
401619811_.wav,0,0
401842439_.wav,1,1
401297014_.wav,1,1
401698922_.wav,0,0
401302957_.wav,1,1
401553542_.wav,0,0
401125565_.wav,1,1
401227917_.wav,0,0
401156764_.wav,1,1
401786311_.wav,0,0
401154408_.wav,0,0
401147996_.wav,1,1
401173858_.wav,0,0
401858304_.wav,0,0
401094847_.wav,1,0
401904418_.wav,0,0
401279939_.wav,1,1
401849867_.wav,0,1
401209956_.wav,0,0
401125477_.wav,1,1
401917725_.wav,1,0
401686597_.wav,1,1
401487835_.wav,1,1
401598116_.wav,1,1
401863281_.wav,0,0
401778814_.wav,1,1
401149261_.wav,0,0
401237682_.wav,0,0
401936338_.wav,1,1
401798510_.wav,1,1
401857079_.wav,1,1
401455745_.wav,0,0
401810942_.wav,0,0
401739026_.wav,0,1
401807497_.wav,1,0
401753578_.wav,1,1
401269977_.wav,1,1
401661465_.wav,1,1
401339878_.wav,1,1
401210930_.wav,1,1
401096877_.wav,1,0
401312638_.wav,0,0
401314062_.wav,0,0
401182894_.wav,0,0
401853782_.wav,0,0
401085085_.wav,0,0
401296876_.wav,0,0
401108969_.wav,1,0
401179799_.wav,1,1
401722134_.wav,1,1
401431319_.wav,0,0
401648417_.wav,1,0
401081785_.wav,0,0
401654110_.wav,1,1
401408149_.wav,0,0
401659760_.wav,0,0
401674116_.wav,1,1
401921706_.wav,0,0
401163037_.wav,1,0
401875524_.wav,0,0
401841089_.wav,1,1
401730243_.wav,0,0
401756156_.wav,0,0
401079807_.wav,1,1
401817053_.wav,0,0
401156748_.wav,1,1
401531686_.wav,0,0
401616810_.wav,1,1
401685724_.wav,0,0
401420559_.wav,1,1
401561878_.wav,1,1
401343131_.wav,1,1
401536842_.wav,1,1
401216840_.wav,0,0
401158073_.wav,1,1
401752299_.wav,0,0
401632703_.wav,0,0
401762387_.wav,1,1
401577727_.wav,1,0
401675706_.wav,0,1
401150393_.wav,0,0
401604257_.wav,1,0
401791152_.wav,1,0
401698527_.wav,0,0
401595515_.wav,1,1
401819271_.wav,0,0
401289338_.wav,0,0
401710937_.wav,0,0
401519426_.wav,0,0
401174736_.wav,1,1
401420616_.wav,0,0
401883647_.wav,0,0
401244974_.wav,0,0
401201897_.wav,0,1
401083729_.wav,0,0
401526404_.wav,1,1
401767166_.wav,0,0
401720334_.wav,1,0
401479759_.wav,0,0
401296532_.wav,0,1
401847579_.wav,0,0
401892148_.wav,0,1
401172920_.wav,1,0
401249458_.wav,1,1
401962272_.wav,0,0
401763664_.wav,1,0
401769901_.wav,1,0
401386478_.wav,1,1
401588311_.wav,1,0
401763843_.wav,1,1
401545836_.wav,1,1
401688122_.wav,1,1
401666192_.wav,0,1
401524504_.wav,0,0
401484748_.wav,1,1
401419885_.wav,0,0
401550205_.wav,1,1
401184041_.wav,0,0
401265563_.wav,1,1
401217310_.wav,1,1
401617247_.wav,0,0
401723990_.wav,0,0
401810571_.wav,0,0
401738193_.wav,0,0
401772247_.wav,0,0
401202257_.wav,0,0
401817426_.wav,1,0
401495913_.wav,0,0
401171620_.wav,0,0
401203908_.wav,0,0
401558158_.wav,0,0
401375492_.wav,1,1
401630095_.wav,0,0
401748142_.wav,0,0
401104345_.wav,1,1
401627887_.wav,1,1
401871925_.wav,1,1
401302425_.wav,1,1
401486858_.wav,1,1
401600722_.wav,0,0
401971820_.wav,0,0
401153812_.wav,1,1
401481110_.wav,0,0
401759619_.wav,1,1
401654178_.wav,1,0
401891138_.wav,1,1
401736330_.wav,1,1
401545616_.wav,0,0
401628900_.wav,1,1
401285215_.wav,1,0
401627100_.wav,1,0
401246859_.wav,1,0
401722504_.wav,0,0
401818270_.wav,1,1
401512472_.wav,0,0
401512427_.wav,1,0
401544681_.wav,1,1
401618434_.wav,0,0
401630006_.wav,0,0
401284684_.wav,1,1
401302503_.wav,1,0
401230711_.wav,0,0
401392818_.wav,0,0
401428953_.wav,1,1
401465360_.wav,0,1
401164933_.wav,0,1
401137983_.wav,0,0
401761474_.wav,0,0
401356805_.wav,0,0
401135731_.wav,1,1
401309150_.wav,1,1
401805760_.wav,1,0
401897125_.wav,0,0
401424075_.wav,1,1
401783282_.wav,0,0
401806290_.wav,1,1
401625791_.wav,1,1
401686882_.wav,1,1
401811758_.wav,1,1
401169196_.wav,1,1
401668094_.wav,0,0
401379960_.wav,0,0
401869245_.wav,1,1
401554894_.wav,1,0
401654320_.wav,1,1
401771679_.wav,1,0
401948682_.wav,0,0
401686670_.wav,1,1
401879270_.wav,0,0
401758593_.wav,0,0
401211523_.wav,1,1
401227278_.wav,0,0
401550143_.wav,0,0
401157925_.wav,0,0
401704219_.wav,1,0
401214388_.wav,1,1
401167926_.wav,1,0
401424651_.wav,1,1
401461464_.wav,1,1
401825623_.wav,0,0
401762800_.wav,1,0
401824417_.wav,1,1
401253430_.wav,0,0
401194218_.wav,1,1
401236489_.wav,0,0
401162485_.wav,0,0
401790358_.wav,0,0
401225506_.wav,1,1
401789215_.wav,1,1
401751474_.wav,0,0
401271739_.wav,1,1
401776548_.wav,0,0
401802490_.wav,0,0
401244602_.wav,0,1
401802854_.wav,1,1
401739028_.wav,1,0
401129093_.wav,1,1
401336708_.wav,1,1
401140705_.wav,0,0
401785337_.wav,0,0
401286138_.wav,1,1
401236017_.wav,0,1
401773498_.wav,1,1
401193791_.wav,1,1
401233936_.wav,1,1
401880836_.wav,0,0
401853555_.wav,0,0
401253645_.wav,0,0
401797645_.wav,1,1
401536372_.wav,0,0
401206920_.wav,1,1
401147817_.wav,0,0
401151957_.wav,1,1
401171118_.wav,0,0
401560327_.wav,0,0
401573377_.wav,0,0
401172789_.wav,1,0
401487704_.wav,0,0
401890691_.wav,0,0
401251242_.wav,1,1
401539365_.wav,1,1
401814603_.wav,1,1
401806960_.wav,0,0
401624864_.wav,1,1
401220189_.wav,0,0
401763743_.wav,0,0
401493270_.wav,0,0
401914467_.wav,1,1
401087485_.wav,0,0
401637291_.wav,1,1
401457163_.wav,0,0
401503012_.wav,1,0
401284562_.wav,1,1
401317422_.wav,0,0
401928744_.wav,1,1
401168372_.wav,1,1
401615020_.wav,0,0
401389539_.wav,1,1
401903949_.wav,1,1
401484953_.wav,1,1
401625228_.wav,0,0
401894394_.wav,0,0
401860828_.wav,0,0
401681643_.wav,0,1
401104193_.wav,1,1
401583017_.wav,0,0
401303493_.wav,1,1
401264813_.wav,1,0
401727364_.wav,1,0
401818314_.wav,0,0
401600140_.wav,1,1
401832640_.wav,1,1
401774521_.wav,0,0
401222655_.wav,1,0
401307705_.wav,0,0
401155432_.wav,1,1
401653654_.wav,0,0
401155784_.wav,0,0
401236692_.wav,0,0
401582520_.wav,0,0
401169820_.wav,0,0
401865500_.wav,1,1
401650287_.wav,1,1
401650897_.wav,0,0
401477237_.wav,1,1
401646142_.wav,1,1
401638986_.wav,0,0
401444622_.wav,0,0
401605929_.wav,1,1
401206070_.wav,1,1
401701028_.wav,1,1
401332112_.wav,1,1
401197972_.wav,1,1
401621971_.wav,0,0
401763920_.wav,1,1
401842717_.wav,0,0
401923636_.wav,1,0
401856236_.wav,1,1
401272678_.wav,0,0
401629562_.wav,1,1
401246278_.wav,1,0
401452193_.wav,0,0
401193902_.wav,0,0
401229456_.wav,0,1
401760542_.wav,0,0
401164999_.wav,1,1
401693081_.wav,0,0
401882826_.wav,1,1
401858366_.wav,1,1
401618264_.wav,0,0
401266007_.wav,0,1
401883214_.wav,1,1
401763146_.wav,1,1
401173338_.wav,1,1
401595333_.wav,1,1
401769624_.wav,1,1
401684952_.wav,0,0
401646851_.wav,0,0
401883127_.wav,1,1
401489292_.wav,0,0
401670335_.wav,0,0
401400855_.wav,0,0
401741721_.wav,0,0
401936044_.wav,0,0
401287523_.wav,0,0
401656986_.wav,0,0
401855604_.wav,0,0
401625632_.wav,1,0
401512318_.wav,1,1
401467476_.wav,1,1
401101947_.wav,1,1
401311484_.wav,0,0
401844810_.wav,1,1
401640067_.wav,0,0
401320314_.wav,0,0
401244426_.wav,0,0
401552383_.wav,1,1
401749471_.wav,1,1
401681010_.wav,0,0
401285385_.wav,1,1
401787118_.wav,1,1
401921070_.wav,0,0
401644482_.wav,1,1
401458707_.wav,1,1
401572326_.wav,0,0
401244575_.wav,0,0
401436975_.wav,0,1
401195366_.wav,0,0
401234170_.wav,0,1
401373360_.wav,0,0
401616097_.wav,1,1
401730621_.wav,1,1
401453513_.wav,1,1
401797650_.wav,1,1
401635728_.wav,0,1
401909510_.wav,1,1
401137783_.wav,1,1
401411821_.wav,1,1
401850083_.wav,0,0
401228604_.wav,1,0
401606411_.wav,0,0
401685766_.wav,1,0
401179323_.wav,0,0
401823132_.wav,0,0
401157184_.wav,0,0
401770796_.wav,0,1
401270985_.wav,0,0
401425051_.wav,1,1
401238040_.wav,1,1
401108679_.wav,1,0
401184974_.wav,0,0
401821328_.wav,0,0
401772909_.wav,1,1
401642965_.wav,1,1
401769085_.wav,1,1
401275179_.wav,0,0
401420039_.wav,1,1
401166901_.wav,1,0
401292439_.wav,1,0
401306993_.wav,1,1
401120027_.wav,0,0
401715154_.wav,1,0
401208466_.wav,0,0
401288575_.wav,0,0
401127424_.wav,0,0
401236316_.wav,0,0
401671929_.wav,1,1
401158657_.wav,0,0
401223675_.wav,0,0
401419935_.wav,0,0
401203950_.wav,0,0
401668223_.wav,0,1
401610245_.wav,1,0
401272749_.wav,0,0
401240998_.wav,0,0
401951378_.wav,0,0
401108059_.wav,0,0
401544437_.wav,1,1
401512086_.wav,0,0
401230654_.wav,0,0
401269412_.wav,0,0
401546296_.wav,1,1
401329265_.wav,0,0
401878469_.wav,1,1
401238708_.wav,0,0
401151241_.wav,0,0
401844055_.wav,0,0
401212152_.wav,1,1
401732988_.wav,0,0
401094635_.wav,1,1
401240893_.wav,0,0
401155648_.wav,0,0
401677549_.wav,0,0
401387574_.wav,0,0
401292126_.wav,0,0
401444545_.wav,0,0
401251411_.wav,0,0
401514940_.wav,0,0
401803676_.wav,1,1
401116891_.wav,1,1
401513344_.wav,1,0
401526198_.wav,0,0
401836168_.wav,0,0
401196267_.wav,1,0
401214492_.wav,0,0
401747934_.wav,0,1
401170165_.wav,1,1
401490484_.wav,1,1
401656850_.wav,0,1
401137951_.wav,1,1
401750005_.wav,0,0
401485842_.wav,1,1
401223661_.wav,1,0
401150667_.wav,0,0
401617316_.wav,0,0
401247696_.wav,0,0
401536741_.wav,0,0
401600396_.wav,0,0
401244116_.wav,0,0
401734492_.wav,0,0
401589757_.wav,1,1
401602364_.wav,1,1
401309348_.wav,0,0
401193236_.wav,1,0
401723357_.wav,0,0
401621010_.wav,0,0
401607650_.wav,0,1
401620373_.wav,0,0
401510419_.wav,0,0
401211921_.wav,1,1
401901983_.wav,0,0
401908666_.wav,0,1
401753792_.wav,0,0
401628165_.wav,0,0
401272003_.wav,1,0
401696499_.wav,0,0
401581050_.wav,1,1
401677955_.wav,0,0
401269156_.wav,1,1
401390442_.wav,1,1
401155275_.wav,1,1
401767339_.wav,0,0
401861230_.wav,1,1
401112397_.wav,0,0
401567905_.wav,0,0
401657269_.wav,1,1
401810582_.wav,1,1
401144445_.wav,0,0
401137968_.wav,0,0
401573282_.wav,0,0
401221709_.wav,0,0
401872212_.wav,0,0
401731091_.wav,1,1
401252617_.wav,0,0
401540384_.wav,1,1
401249221_.wav,0,0
401354472_.wav,0,0
401556263_.wav,0,0
401252549_.wav,1,1
401950666_.wav,0,0
401232089_.wav,1,0
401312796_.wav,1,1
401303034_.wav,1,1
401862404_.wav,0,0
401572097_.wav,0,0
401472470_.wav,0,0
401613696_.wav,1,1
401208343_.wav,1,0
401785485_.wav,1,1
401421669_.wav,1,1
401602448_.wav,1,1
401744525_.wav,0,0
401257752_.wav,0,0
401984114_.wav,1,1
401677729_.wav,0,0
401421833_.wav,1,1
401719746_.wav,0,0
401172524_.wav,0,0
401282173_.wav,0,0
401172683_.wav,0,0
401187687_.wav,1,1
401706889_.wav,1,1
401634040_.wav,0,0
401649115_.wav,0,0
401823797_.wav,1,0
401351722_.wav,0,0
401507660_.wav,1,1
401137012_.wav,0,0
401754067_.wav,0,0
401604372_.wav,0,0
401127585_.wav,1,1
401587561_.wav,0,0
401295018_.wav,0,0
401594008_.wav,0,0
401311775_.wav,0,0
401704890_.wav,1,1
401150168_.wav,0,1
401874753_.wav,1,1
401778776_.wav,0,0
401667611_.wav,1,1
401609025_.wav,0,0
401143277_.wav,1,1
401347628_.wav,0,0
401440147_.wav,0,0
401897826_.wav,0,0
401175869_.wav,0,1
401494367_.wav,0,0
401248983_.wav,1,1
401702170_.wav,0,0
401119107_.wav,0,0
401898701_.wav,0,0
401653643_.wav,0,0
401254132_.wav,1,1
401884532_.wav,0,0
401230784_.wav,0,0
401827243_.wav,0,0
401676961_.wav,1,1
401248837_.wav,1,0
401231730_.wav,0,0
401129636_.wav,0,0
401218539_.wav,0,0
401777762_.wav,0,0
401777371_.wav,1,1
401692380_.wav,1,1
401306668_.wav,1,1
401477642_.wav,1,1
401778012_.wav,0,0
401531216_.wav,1,1
401323269_.wav,0,0
401646861_.wav,1,1
401277359_.wav,1,1
401252672_.wav,1,1
401121233_.wav,0,0
401475388_.wav,1,1
401821013_.wav,1,1
401594520_.wav,0,0
401265193_.wav,1,1
401609505_.wav,1,1
401459276_.wav,1,1
401851758_.wav,1,1
401368462_.wav,0,0
401310469_.wav,1,1
401172752_.wav,1,1
401130883_.wav,1,1
401881129_.wav,1,1
401486526_.wav,0,0
401734185_.wav,0,0
401165037_.wav,0,0
401506896_.wav,1,1
401841507_.wav,0,0
401220844_.wav,1,1
401103267_.wav,1,0
401862193_.wav,0,0
401719549_.wav,0,0
401707358_.wav,1,1
401512079_.wav,1,0
401806186_.wav,1,1
401513195_.wav,0,1
401733537_.wav,0,0
401405050_.wav,0,0
401588747_.wav,0,0
401765988_.wav,1,1
401914791_.wav,1,1
401208815_.wav,0,0
401730992_.wav,1,1
401194193_.wav,0,0
401451835_.wav,0,0
401325552_.wav,0,0
401437144_.wav,0,0
401772526_.wav,0,0
401195618_.wav,0,0
401897068_.wav,0,0
401711941_.wav,1,1
401859331_.wav,1,1
401491040_.wav,1,1
401494517_.wav,0,0
401251754_.wav,0,0
401406987_.wav,0,0
401813894_.wav,0,0
401352480_.wav,0,0
401740339_.wav,0,0
401593932_.wav,1,1
401725952_.wav,0,0
401739513_.wav,1,1
401182386_.wav,1,1
401692319_.wav,1,1
401760328_.wav,1,1
401224571_.wav,1,0
401692340_.wav,1,1
401262754_.wav,1,1
401892138_.wav,0,0
401441889_.wav,1,1
401197561_.wav,0,0
401334872_.wav,0,0
401805071_.wav,1,1
401805132_.wav,1,0
401499112_.wav,0,0
401737752_.wav,0,0
401741735_.wav,1,1
401613464_.wav,1,1
401686398_.wav,0,0
401623158_.wav,0,0
401203768_.wav,1,1
401304073_.wav,0,0
401172974_.wav,0,0
401365418_.wav,1,0
401136263_.wav,0,0
401316712_.wav,0,0
401593611_.wav,1,1
401708024_.wav,0,0
401859871_.wav,0,0
401831447_.wav,0,0
401533385_.wav,0,0
401615600_.wav,0,0
401533302_.wav,0,0
401606852_.wav,0,0
401330275_.wav,0,0
401225510_.wav,0,0
401727107_.wav,0,0
401884760_.wav,1,1
401271323_.wav,0,0
401251880_.wav,1,1
401789583_.wav,1,0
401259726_.wav,1,0
401878219_.wav,1,0
401366256_.wav,0,0
401101513_.wav,1,1
401651984_.wav,0,0
401649350_.wav,1,1
401231251_.wav,0,0
401339120_.wav,0,0
401253187_.wav,1,1
401602296_.wav,1,1
401172735_.wav,0,0
401233232_.wav,0,1
401155816_.wav,0,0
401943204_.wav,0,0
401514304_.wav,1,0
401204240_.wav,1,1
401265649_.wav,0,0
401808966_.wav,0,0
401139607_.wav,0,0
401282851_.wav,1,0
401456707_.wav,0,0
401175782_.wav,0,0
401287701_.wav,0,0
401872217_.wav,1,1
401673387_.wav,1,0
401713223_.wav,1,1
401184416_.wav,1,1
401774931_.wav,1,1
401503868_.wav,0,0
401373216_.wav,0,0
401820733_.wav,0,0
401627593_.wav,0,0
401839456_.wav,0,0
401823947_.wav,0,0
401198696_.wav,1,1
401219523_.wav,1,1
401151650_.wav,0,0
401885249_.wav,0,0
401473858_.wav,0,0
401832482_.wav,0,0
401077817_.wav,0,0
401245279_.wav,1,0
401509296_.wav,1,1
401647114_.wav,0,0
401760231_.wav,0,0
401314005_.wav,0,0
401712406_.wav,0,0
401621887_.wav,0,0
401171637_.wav,1,1
401113239_.wav,0,0
401365768_.wav,1,1
401803894_.wav,0,0
401867727_.wav,1,1
401748789_.wav,0,0
401478269_.wav,0,1
401656230_.wav,0,0
401669212_.wav,0,0
401605049_.wav,1,1
401813926_.wav,1,1
401674508_.wav,1,1
401441896_.wav,0,0
401706189_.wav,0,0
401660824_.wav,1,0
401289747_.wav,0,0
401594273_.wav,1,1
401638558_.wav,0,0
401399055_.wav,0,0
401154485_.wav,1,0
401585106_.wav,0,0
401501828_.wav,1,1
401287541_.wav,1,1
401868937_.wav,0,0
401452544_.wav,1,1
401724356_.wav,0,0
401325042_.wav,1,1
401732389_.wav,1,1
401788616_.wav,1,1
401799768_.wav,1,0
401904824_.wav,0,0
401430391_.wav,0,0
401428264_.wav,1,1
401269603_.wav,0,0
401539134_.wav,0,0
401371387_.wav,1,1
401632471_.wav,0,0
401857262_.wav,1,1
401165862_.wav,0,0
401513743_.wav,0,0
401865203_.wav,0,0
401726758_.wav,0,0
401263155_.wav,1,0
401572601_.wav,1,0
401899926_.wav,1,1
401500253_.wav,0,0
401232125_.wav,1,1
401299393_.wav,1,1
401331044_.wav,1,1
401915096_.wav,0,0
401499300_.wav,0,0
401525360_.wav,1,1
401646965_.wav,0,0
401412634_.wav,0,0
401760434_.wav,0,0
401793986_.wav,0,0
401177489_.wav,0,0
401723109_.wav,0,0
401756075_.wav,0,1
401126101_.wav,1,1
401618771_.wav,0,0
401372414_.wav,0,0
401608940_.wav,1,1
401794407_.wav,0,0
401308975_.wav,0,0
401674422_.wav,0,0
401866930_.wav,0,0
401887271_.wav,1,1
401103735_.wav,0,0
401796933_.wav,1,1
401607544_.wav,0,0
401179244_.wav,1,1
401217490_.wav,0,0
401668431_.wav,1,0
401658043_.wav,1,1
401206046_.wav,1,1
401149437_.wav,0,0
401740097_.wav,1,1
401095871_.wav,0,0
401285582_.wav,0,0
401477451_.wav,0,0
401627038_.wav,1,0
401233265_.wav,1,1
401219525_.wav,1,1
401429921_.wav,0,0
401254187_.wav,0,0
401765890_.wav,0,0
401119435_.wav,0,0
401897056_.wav,1,0
401496615_.wav,1,1
401670915_.wav,0,0
401309233_.wav,1,0
401931872_.wav,0,0
401890527_.wav,1,1
401832657_.wav,1,1
401703735_.wav,1,1
401445751_.wav,1,0
401191320_.wav,0,0
401636034_.wav,0,0
401887854_.wav,1,1
401681571_.wav,0,0
401357117_.wav,0,0
401577525_.wav,1,1
401174018_.wav,1,1
401808312_.wav,0,0
401378752_.wav,1,1
401630351_.wav,0,0
401892066_.wav,1,1
401579694_.wav,1,1
401168297_.wav,0,0
401515731_.wav,0,0
401896785_.wav,1,0
401251627_.wav,1,0
401488997_.wav,0,0
401310092_.wav,1,1
401733732_.wav,0,0
401482336_.wav,0,0
401395584_.wav,0,0
401947554_.wav,0,0
401484788_.wav,0,1
401560301_.wav,0,0
401500100_.wav,1,1
401793997_.wav,1,0
401193555_.wav,1,1
401733957_.wav,1,0
401952076_.wav,1,1
401933706_.wav,1,1
401085311_.wav,1,0
401130091_.wav,1,1
401641962_.wav,0,0
401800726_.wav,0,0
401705529_.wav,0,0
401311132_.wav,0,0
401354998_.wav,1,0
401099857_.wav,1,1
401077093_.wav,0,1
401212463_.wav,0,0
401198959_.wav,0,0
401331457_.wav,0,0
401742831_.wav,1,1
401679424_.wav,0,0
401401725_.wav,0,0
401723918_.wav,1,1
401664833_.wav,0,0
401560830_.wav,1,1
401361491_.wav,0,0
401553475_.wav,1,1
401100197_.wav,0,0
401791191_.wav,1,0
401886545_.wav,0,0
