,file,ori,pre
998,401426422_.wav,0,0
999,401486518_.wav,1,1
1000,401115949_.wav,1,1
1001,401508777_.wav,0,0
1002,401589376_.wav,0,1
1003,401077393_.wav,0,0
1004,401242925_.wav,0,0
1005,401661111_.wav,0,0
1006,401191100_.wav,0,0
1007,401657667_.wav,0,0
1008,401827244_.wav,0,0
1009,401421837_.wav,1,1
1010,401681519_.wav,1,1
1011,401789744_.wav,0,0
1012,401269897_.wav,0,1
1013,401467977_.wav,1,1
1014,401150606_.wav,0,1
1015,401316097_.wav,0,0
1016,401401254_.wav,1,1
1017,401188098_.wav,0,1
1018,401085991_.wav,1,1
1019,401370734_.wav,1,1
1020,401834243_.wav,1,1
1021,401615328_.wav,1,1
1022,401283111_.wav,0,0
1023,401932710_.wav,0,0
1024,401307040_.wav,0,0
1025,401713611_.wav,1,1
1026,401209884_.wav,1,1
1027,401512834_.wav,0,0
1028,401419791_.wav,0,0
1029,401692992_.wav,1,0
1030,401456948_.wav,0,0
1031,401277210_.wav,1,1
1032,401614970_.wav,0,1
1033,401469122_.wav,1,1
1034,401698810_.wav,0,0
1035,401234036_.wav,1,1
1036,401277627_.wav,0,0
1037,401945768_.wav,1,0
1038,401139664_.wav,0,0
1039,401337836_.wav,1,1
1040,401709670_.wav,1,1
1041,401662594_.wav,1,1
1042,401298809_.wav,0,0
1043,401742082_.wav,0,0
1044,401835372_.wav,0,0
1045,401122079_.wav,1,1
1046,401746460_.wav,0,1
1047,401842995_.wav,0,1
1048,401803378_.wav,1,1
1049,401846694_.wav,0,0
1050,401951974_.wav,1,1
1051,401223418_.wav,0,0
1052,401360874_.wav,1,1
1053,401724683_.wav,0,1
1054,401193386_.wav,0,0
1055,401746084_.wav,0,0
1056,401750168_.wav,0,0
1057,401486436_.wav,0,0
1058,401180803_.wav,0,0
1059,401746476_.wav,0,0
1060,401679221_.wav,0,0
1061,401236569_.wav,1,1
1062,401463495_.wav,0,0
1063,401667368_.wav,1,0
1064,401274007_.wav,1,0
1065,401170155_.wav,1,1
1066,401898062_.wav,1,1
1067,401207801_.wav,0,1
1068,401337872_.wav,1,1
1069,401459364_.wav,1,1
1070,401315816_.wav,0,1
1071,401282967_.wav,1,1
1072,401284353_.wav,1,1
1073,401700807_.wav,1,1
1074,401286581_.wav,0,0
1075,401075811_.wav,0,1
1076,401544533_.wav,0,1
1077,401599696_.wav,0,0
1078,401560025_.wav,1,1
1079,401140478_.wav,1,1
1080,401094255_.wav,1,1
1081,401492011_.wav,1,1
1082,401613473_.wav,0,0
1083,401902491_.wav,1,1
1084,401552346_.wav,0,0
1085,401732863_.wav,1,1
1086,401852906_.wav,1,1
1087,401558039_.wav,1,1
1088,401127449_.wav,0,0
1089,401216411_.wav,1,0
1090,401307331_.wav,0,0
1091,401185381_.wav,0,1
1092,401877912_.wav,0,0
1093,401538546_.wav,0,1
1094,401487639_.wav,1,1
1095,401730258_.wav,1,1
1096,401194807_.wav,1,1
1097,401124072_.wav,1,1
1098,401352040_.wav,1,1
1099,401749485_.wav,0,0
1100,401530614_.wav,1,1
1101,401874312_.wav,1,1
1102,401108125_.wav,1,1
1103,401563777_.wav,1,1
1104,401839673_.wav,1,1
1105,401545955_.wav,0,0
1106,401750747_.wav,1,1
1107,401721536_.wav,1,1
1108,401438627_.wav,0,0
1109,401214054_.wav,0,1
1110,401106951_.wav,1,0
1111,401168257_.wav,1,1
1112,401842783_.wav,1,1
1113,401830037_.wav,1,1
1114,401501370_.wav,1,1
1115,401438582_.wav,1,1
1116,401730582_.wav,0,0
1117,401840086_.wav,0,0
1118,401245707_.wav,1,1
1119,401780811_.wav,1,1
1120,401431189_.wav,0,1
1121,401191044_.wav,0,0
1122,401449941_.wav,1,1
1123,401169590_.wav,1,1
1124,401670799_.wav,0,0
1125,401444446_.wav,0,0
1126,401814809_.wav,0,0
1127,401743759_.wav,1,0
1128,401209870_.wav,0,0
1129,401851877_.wav,1,1
1130,401800839_.wav,0,0
1131,401860024_.wav,0,1
1132,401305728_.wav,1,1
1133,401669806_.wav,0,1
1134,401740903_.wav,1,1
1135,401830475_.wav,1,1
1136,401818658_.wav,1,0
1137,401710423_.wav,1,1
1138,401496758_.wav,1,1
1139,401441865_.wav,1,1
1140,401724004_.wav,1,1
1141,401453769_.wav,0,0
1142,401807061_.wav,1,1
1143,401839833_.wav,1,1
1144,401168762_.wav,1,0
1145,401621714_.wav,0,0
1146,401855353_.wav,1,1
1147,401738166_.wav,0,1
1148,401219293_.wav,1,1
1149,401246949_.wav,1,0
1150,401643934_.wav,1,1
1151,401184150_.wav,1,1
1152,401280188_.wav,1,1
1153,401208985_.wav,0,1
1154,401220942_.wav,0,0
1155,401239724_.wav,0,0
1156,401733022_.wav,1,1
1157,401575747_.wav,1,1
1158,401475254_.wav,1,1
1159,401760432_.wav,1,1
1160,401777999_.wav,0,1
1161,401345830_.wav,0,0
1162,401718929_.wav,0,1
1163,401465584_.wav,0,0
1164,401686998_.wav,0,1
1165,401702280_.wav,1,1
1166,401945904_.wav,0,0
1167,401156847_.wav,0,1
1168,401160921_.wav,0,0
1169,401489748_.wav,0,0
1170,401725309_.wav,0,0
1171,401875379_.wav,0,0
1172,401806832_.wav,0,1
1173,401833022_.wav,1,1
1174,401095965_.wav,0,0
1175,401154891_.wav,0,0
1176,401305503_.wav,1,1
1177,401857463_.wav,1,1
1178,401923632_.wav,0,0
1179,401309507_.wav,0,0
1180,401642130_.wav,0,1
1181,401076663_.wav,0,1
1182,401985254_.wav,0,0
1183,401637340_.wav,0,0
1184,401240107_.wav,0,1
1185,401086551_.wav,0,0
1186,401822579_.wav,1,1
1187,401743067_.wav,1,0
1188,401621896_.wav,1,1
1189,401736799_.wav,1,1
1190,401396053_.wav,1,1
1191,401274106_.wav,0,1
1192,401557730_.wav,0,0
1193,401818363_.wav,1,0
1194,401547733_.wav,0,0
1195,401764520_.wav,0,0
1196,401714499_.wav,1,1
1197,401803021_.wav,0,0
1198,401682267_.wav,1,1
1199,401721002_.wav,1,1
1200,401490234_.wav,0,1
1201,401475872_.wav,0,0
1202,401689393_.wav,0,0
1203,401713636_.wav,0,0
1204,401269799_.wav,1,1
1205,401327788_.wav,1,1
1206,401646764_.wav,1,1
1207,401738005_.wav,0,1
1208,401398818_.wav,1,1
1209,401491923_.wav,0,0
1210,401311314_.wav,1,1
1211,401420589_.wav,0,0
1212,401790405_.wav,0,0
1213,401171546_.wav,0,0
1214,401669040_.wav,1,1
1215,401701861_.wav,0,0
1216,401262304_.wav,1,1
1217,401555689_.wav,0,1
1218,401695539_.wav,0,1
1219,401730772_.wav,1,1
1220,401584275_.wav,1,1
1221,401900780_.wav,0,1
1222,401292558_.wav,1,1
1223,401860415_.wav,0,0
1224,401346214_.wav,0,1
1225,401273429_.wav,1,0
1226,401676706_.wav,1,1
1227,401434479_.wav,1,1
1228,401879262_.wav,1,0
1229,401539416_.wav,1,1
1230,401193177_.wav,0,1
1231,401885302_.wav,0,0
1232,401265291_.wav,1,1
1233,401447273_.wav,0,1
1234,401494624_.wav,1,1
1235,401873810_.wav,0,1
1236,401841171_.wav,1,1
1237,401681529_.wav,0,0
1238,401714111_.wav,1,1
1239,401269054_.wav,1,1
1240,401903890_.wav,0,0
1241,401581440_.wav,0,0
1242,401496874_.wav,0,0
1243,401757663_.wav,1,1
1244,401890328_.wav,0,0
1245,401620949_.wav,1,1
1246,401177232_.wav,1,1
1247,401145621_.wav,1,1
1248,401088049_.wav,0,0
1249,401087775_.wav,0,1
1250,401527234_.wav,0,0
1251,401205139_.wav,0,0
1252,401224180_.wav,1,1
1253,401345233_.wav,1,1
1254,401722276_.wav,0,1
1255,401226227_.wav,1,1
1256,401959606_.wav,0,1
1257,401177848_.wav,1,1
1258,401956534_.wav,1,1
1259,401185513_.wav,1,1
1260,401234057_.wav,0,1
1261,401875054_.wav,0,0
1262,401677507_.wav,0,1
1263,401568896_.wav,1,0
1264,401327041_.wav,1,1
1265,401875148_.wav,0,0
1266,401216201_.wav,0,1
1267,401155828_.wav,0,0
1268,401197353_.wav,0,0
1269,401441077_.wav,1,1
1270,401770854_.wav,1,1
1271,401143199_.wav,1,1
1272,401533406_.wav,1,1
1273,401605998_.wav,1,1
1274,401149379_.wav,1,1
1275,401186520_.wav,0,1
1276,401165329_.wav,1,1
1277,401168632_.wav,1,0
1278,401642569_.wav,0,0
1279,401967634_.wav,0,1
1280,401621401_.wav,1,1
1281,401463891_.wav,0,0
1282,401595037_.wav,1,1
1283,401500462_.wav,0,0
1284,401650793_.wav,1,1
1285,401913100_.wav,1,0
1286,401709959_.wav,1,1
1287,401773880_.wav,1,1
1288,401198453_.wav,1,1
1289,401694960_.wav,1,1
1290,401259208_.wav,0,1
1291,401271712_.wav,1,1
1292,401165140_.wav,0,1
1293,401883614_.wav,0,0
1294,401503280_.wav,0,1
1295,401975254_.wav,0,0
1296,401403649_.wav,0,0
1297,401836584_.wav,0,1
1298,401954356_.wav,0,0
1299,401831859_.wav,1,1
1300,401176510_.wav,0,0
1301,401394512_.wav,1,1
1302,401301991_.wav,1,1
1303,401974140_.wav,0,0
1304,401792881_.wav,0,0
1305,401700386_.wav,1,1
1306,401534900_.wav,1,1
1307,401190423_.wav,0,0
1308,401163618_.wav,1,1
1309,401731171_.wav,1,1
1310,401892167_.wav,0,0
1311,401276582_.wav,1,1
1312,401361912_.wav,1,1
1313,401656718_.wav,0,0
1314,401828119_.wav,0,0
1315,401149586_.wav,0,0
1316,401195561_.wav,1,1
1317,401428256_.wav,1,1
1318,401726062_.wav,1,1
1319,401221133_.wav,1,1
1320,401457939_.wav,1,1
1321,401433305_.wav,1,1
1322,401291536_.wav,0,1
1323,401118741_.wav,1,0
1324,401924302_.wav,1,1
1325,401142907_.wav,0,0
1326,401310274_.wav,1,1
1327,401586008_.wav,0,1
1328,401517522_.wav,0,1
1329,401348934_.wav,1,1
1330,401151661_.wav,0,0
1331,401216019_.wav,0,0
1332,401497133_.wav,0,0
1333,401725713_.wav,1,1
1334,401192589_.wav,0,0
1335,401739839_.wav,0,0
1336,401749731_.wav,1,1
1337,401694030_.wav,0,0
1338,401741717_.wav,0,1
1339,401236313_.wav,0,1
1340,401297907_.wav,0,0
1341,401578449_.wav,0,0
1342,401548543_.wav,0,0
1343,401735887_.wav,1,1
1344,401775404_.wav,1,1
1345,401081309_.wav,0,1
1346,401831789_.wav,0,0
1347,401827329_.wav,1,1
1348,401621374_.wav,0,0
1349,401270971_.wav,0,0
1350,401838093_.wav,0,1
1351,401118145_.wav,0,0
1352,401688990_.wav,1,1
1353,401560995_.wav,0,1
1354,401775671_.wav,0,0
1355,401660219_.wav,1,1
1356,401179546_.wav,0,1
1357,401504305_.wav,1,1
1358,401773634_.wav,0,0
1359,401848093_.wav,0,0
1360,401458545_.wav,1,1
1361,401919452_.wav,1,1
1362,401714999_.wav,1,1
1363,401280927_.wav,1,1
1364,401238602_.wav,1,1
1365,401220193_.wav,1,1
1366,401924893_.wav,0,0
1367,401369804_.wav,1,1
1368,401540978_.wav,0,0
1369,401864413_.wav,0,1
1370,401706744_.wav,0,0
1371,401468618_.wav,1,1
1372,401671287_.wav,1,1
1373,401283895_.wav,1,1
1374,401546734_.wav,0,0
1375,401285087_.wav,0,1
1376,401191467_.wav,1,1
1377,401164539_.wav,1,1
1378,401535948_.wav,0,1
1379,401184666_.wav,1,1
1380,401308864_.wav,0,1
1381,401968202_.wav,1,1
1382,401197983_.wav,1,1
1383,401211138_.wav,0,0
1384,401869399_.wav,0,0
1385,401732823_.wav,0,1
1386,401180712_.wav,1,1
1387,401655913_.wav,1,1
1388,401139530_.wav,0,1
1389,401869949_.wav,0,0
1390,401286387_.wav,0,0
1391,401771534_.wav,0,0
1392,401496237_.wav,1,1
1393,401665933_.wav,1,1
1394,401695471_.wav,1,1
1395,401213522_.wav,0,1
1396,401357690_.wav,1,1
1397,401217318_.wav,0,0
1398,401843874_.wav,1,1
1399,401913226_.wav,1,1
1400,401361878_.wav,0,1
1401,401306013_.wav,0,0
1402,401473564_.wav,1,1
1403,401442761_.wav,0,1
1404,401842994_.wav,0,0
1405,401226807_.wav,0,0
1406,401865121_.wav,0,0
1407,401166171_.wav,0,0
1408,401809584_.wav,1,1
1409,401523884_.wav,1,1
1410,401184374_.wav,0,0
1411,401397721_.wav,1,1
1412,401371340_.wav,0,0
1413,401194086_.wav,1,0
1414,401736419_.wav,0,0
1415,401210966_.wav,1,1
1416,401811364_.wav,1,0
1417,401228345_.wav,1,1
1418,401722098_.wav,1,1
1419,401485532_.wav,0,1
1420,401766302_.wav,1,1
1421,401171149_.wav,0,0
1422,401234296_.wav,0,0
1423,401422597_.wav,1,1
1424,401174112_.wav,1,1
1425,401642738_.wav,0,0
1426,401236934_.wav,0,0
1427,401106679_.wav,1,1
1428,401436079_.wav,1,1
1429,401451143_.wav,0,0
1430,401684611_.wav,0,0
1431,401630535_.wav,1,1
1432,401873788_.wav,0,0
1433,401391218_.wav,0,0
1434,401597901_.wav,0,0
1435,401694476_.wav,0,0
1436,401866333_.wav,0,1
1437,401878302_.wav,1,1
1438,401182916_.wav,1,1
1439,401744572_.wav,1,1
1440,401203828_.wav,1,1
1441,401786174_.wav,1,1
1442,401687490_.wav,1,1
1443,401547754_.wav,0,1
1444,401497964_.wav,0,0
1445,401802578_.wav,0,1
1446,401235681_.wav,0,1
1447,401219118_.wav,1,1
1448,401480705_.wav,1,1
1449,401290452_.wav,0,0
1450,401399219_.wav,1,1
1451,401729844_.wav,1,0
1452,401807759_.wav,1,1
1453,401545246_.wav,0,0
1454,401235995_.wav,0,0
1455,401671698_.wav,0,0
1456,401745923_.wav,1,1
1457,401664646_.wav,0,0
1458,401213261_.wav,1,1
1459,401248854_.wav,1,1
1460,401567234_.wav,1,1
1461,401789825_.wav,0,0
1462,401813888_.wav,0,0
1463,401854366_.wav,1,0
1464,401868077_.wav,1,0
1465,401809592_.wav,0,0
1466,401910696_.wav,1,1
1467,401682575_.wav,0,1
1468,401324834_.wav,1,1
1469,401921246_.wav,0,0
1470,401225011_.wav,0,1
1471,401175083_.wav,1,1
1472,401476081_.wav,0,1
1473,401195813_.wav,1,0
1474,401542550_.wav,1,1
1475,401796827_.wav,0,0
1476,401896595_.wav,0,0
1477,401391174_.wav,1,1
1478,401520840_.wav,0,0
1479,401335308_.wav,0,0
1480,401182096_.wav,0,1
1481,401678151_.wav,1,1
1482,401416377_.wav,0,1
1483,401676588_.wav,0,0
1484,401420427_.wav,0,0
1485,401454899_.wav,0,0
1486,401938282_.wav,0,0
1487,401298396_.wav,0,0
1488,401395533_.wav,1,1
1489,401192401_.wav,0,0
1490,401619811_.wav,0,0
1491,401842439_.wav,1,1
1492,401297014_.wav,1,1
1493,401698922_.wav,0,0
1494,401302957_.wav,1,1
1495,401553542_.wav,0,0
1496,401125565_.wav,1,1
1497,401227917_.wav,0,0
1498,401156764_.wav,1,1
1499,401786311_.wav,0,0
1500,401154408_.wav,0,0
1501,401147996_.wav,1,1
1502,401173858_.wav,0,1
1503,401858304_.wav,0,0
1504,401094847_.wav,1,0
1505,401904418_.wav,0,0
1506,401279939_.wav,1,1
1507,401849867_.wav,0,1
1508,401209956_.wav,0,0
1509,401125477_.wav,1,1
1510,401917725_.wav,1,1
1511,401686597_.wav,1,1
1512,401487835_.wav,1,1
1513,401598116_.wav,1,1
1514,401863281_.wav,0,0
1515,401778814_.wav,1,1
1516,401149261_.wav,0,0
1517,401237682_.wav,0,0
1518,401936338_.wav,1,1
1519,401798510_.wav,1,1
1520,401857079_.wav,1,1
1521,401455745_.wav,0,0
1522,401810942_.wav,0,0
1523,401739026_.wav,0,1
1524,401807497_.wav,1,1
1525,401753578_.wav,1,1
1526,401269977_.wav,1,1
1527,401661465_.wav,1,1
1528,401339878_.wav,1,1
1529,401210930_.wav,1,1
1530,401096877_.wav,1,1
1531,401312638_.wav,0,0
1532,401314062_.wav,0,0
1533,401182894_.wav,0,0
1534,401853782_.wav,0,0
1535,401085085_.wav,0,0
1536,401296876_.wav,0,0
1537,401108969_.wav,1,1
1538,401179799_.wav,1,1
1539,401722134_.wav,1,1
1540,401431319_.wav,0,1
1541,401648417_.wav,1,1
1542,401081785_.wav,0,0
1543,401654110_.wav,1,1
1544,401408149_.wav,0,1
1545,401659760_.wav,0,0
1546,401674116_.wav,1,1
1547,401921706_.wav,0,0
1548,401163037_.wav,1,1
1549,401875524_.wav,0,0
1550,401841089_.wav,1,1
1551,401730243_.wav,0,0
1552,401756156_.wav,0,0
1553,401079807_.wav,1,1
1554,401817053_.wav,0,1
1555,401156748_.wav,1,1
1556,401531686_.wav,0,1
1557,401616810_.wav,1,1
1558,401685724_.wav,0,0
1559,401420559_.wav,1,1
1560,401561878_.wav,1,1
1561,401343131_.wav,1,1
1562,401536842_.wav,1,1
1563,401216840_.wav,0,0
1564,401158073_.wav,1,1
1565,401752299_.wav,0,0
1566,401632703_.wav,0,1
1567,401762387_.wav,1,1
1568,401577727_.wav,1,1
1569,401675706_.wav,0,1
1570,401150393_.wav,0,0
1571,401604257_.wav,1,0
1572,401791152_.wav,1,0
1573,401698527_.wav,0,1
1574,401595515_.wav,1,1
1575,401819271_.wav,0,0
1576,401289338_.wav,0,0
1577,401710937_.wav,0,0
1578,401519426_.wav,0,1
1579,401174736_.wav,1,1
1580,401420616_.wav,0,1
1581,401883647_.wav,0,1
1582,401244974_.wav,0,1
1583,401201897_.wav,0,1
1584,401083729_.wav,0,0
1585,401526404_.wav,1,1
1586,401767166_.wav,0,0
1587,401720334_.wav,1,0
1588,401479759_.wav,0,0
1589,401296532_.wav,0,1
1590,401847579_.wav,0,0
1591,401892148_.wav,0,1
1592,401172920_.wav,1,1
1593,401249458_.wav,1,1
1594,401962272_.wav,0,0
1595,401763664_.wav,1,0
1596,401769901_.wav,1,1
1597,401386478_.wav,1,1
1598,401588311_.wav,1,1
1599,401763843_.wav,1,1
1600,401545836_.wav,1,1
1601,401688122_.wav,1,1
1602,401666192_.wav,0,1
1603,401524504_.wav,0,0
1604,401484748_.wav,1,1
1605,401419885_.wav,0,1
1606,401550205_.wav,1,1
1607,401184041_.wav,0,0
1608,401265563_.wav,1,1
1609,401217310_.wav,1,1
1610,401617247_.wav,0,0
1611,401723990_.wav,0,0
1612,401810571_.wav,0,1
1613,401738193_.wav,0,0
1614,401772247_.wav,0,0
1615,401202257_.wav,0,0
1616,401817426_.wav,1,0
1617,401495913_.wav,0,0
1618,401171620_.wav,0,0
1619,401203908_.wav,0,0
1620,401558158_.wav,0,0
1621,401375492_.wav,1,1
1622,401630095_.wav,0,0
1623,401748142_.wav,0,0
1624,401104345_.wav,1,1
1625,401627887_.wav,1,1
1626,401871925_.wav,1,1
1627,401302425_.wav,1,1
1628,401486858_.wav,1,1
1629,401600722_.wav,0,0
1630,401971820_.wav,0,0
1631,401153812_.wav,1,1
1632,401481110_.wav,0,1
1633,401759619_.wav,1,1
1634,401654178_.wav,1,1
1635,401891138_.wav,1,1
1636,401736330_.wav,1,1
1637,401545616_.wav,0,0
1638,401628900_.wav,1,0
1639,401285215_.wav,1,0
1640,401627100_.wav,1,1
1641,401246859_.wav,1,1
1642,401722504_.wav,0,0
1643,401818270_.wav,1,1
1644,401512472_.wav,0,0
1645,401512427_.wav,1,1
1646,401544681_.wav,1,1
1647,401618434_.wav,0,0
1648,401630006_.wav,0,0
1649,401284684_.wav,1,1
1650,401302503_.wav,1,1
1651,401230711_.wav,0,0
1652,401392818_.wav,0,1
1653,401428953_.wav,1,1
1654,401465360_.wav,0,1
1655,401164933_.wav,0,1
1656,401137983_.wav,0,0
1657,401761474_.wav,0,0
1658,401356805_.wav,0,0
1659,401135731_.wav,1,1
1660,401309150_.wav,1,1
1661,401805760_.wav,1,1
1662,401897125_.wav,0,0
1663,401424075_.wav,1,1
1664,401783282_.wav,0,1
1665,401806290_.wav,1,1
1666,401625791_.wav,1,1
1667,401686882_.wav,1,1
1668,401811758_.wav,1,1
1669,401169196_.wav,1,1
1670,401668094_.wav,0,0
1671,401379960_.wav,0,1
1672,401869245_.wav,1,1
1673,401554894_.wav,1,1
1674,401654320_.wav,1,1
1675,401771679_.wav,1,0
1676,401948682_.wav,0,0
1677,401686670_.wav,1,1
1678,401879270_.wav,0,0
1679,401758593_.wav,0,1
1680,401211523_.wav,1,1
1681,401227278_.wav,0,1
1682,401550143_.wav,0,0
1683,401157925_.wav,0,1
1684,401704219_.wav,1,0
1685,401214388_.wav,1,1
1686,401167926_.wav,1,1
1687,401424651_.wav,1,1
1688,401461464_.wav,1,1
1689,401825623_.wav,0,1
1690,401762800_.wav,1,1
1691,401824417_.wav,1,1
1692,401253430_.wav,0,0
1693,401194218_.wav,1,1
1694,401236489_.wav,0,1
1695,401162485_.wav,0,1
1696,401790358_.wav,0,0
1697,401225506_.wav,1,1
1698,401789215_.wav,1,1
1699,401751474_.wav,0,1
1700,401271739_.wav,1,1
1701,401776548_.wav,0,0
1702,401802490_.wav,0,0
1703,401244602_.wav,0,1
1704,401802854_.wav,1,1
1705,401739028_.wav,1,1
1706,401129093_.wav,1,1
1707,401336708_.wav,1,1
1708,401140705_.wav,0,0
1709,401785337_.wav,0,0
1710,401286138_.wav,1,1
1711,401236017_.wav,0,1
1712,401773498_.wav,1,1
1713,401193791_.wav,1,1
1714,401233936_.wav,1,1
1715,401880836_.wav,0,0
1716,401853555_.wav,0,1
1717,401253645_.wav,0,0
1718,401797645_.wav,1,1
1719,401536372_.wav,0,0
1720,401206920_.wav,1,1
1721,401147817_.wav,0,0
1722,401151957_.wav,1,1
1723,401171118_.wav,0,0
1724,401560327_.wav,0,0
1725,401573377_.wav,0,0
1726,401172789_.wav,1,0
1727,401487704_.wav,0,0
1728,401890691_.wav,0,0
1729,401251242_.wav,1,1
1730,401539365_.wav,1,1
1731,401814603_.wav,1,1
1732,401806960_.wav,0,0
1733,401624864_.wav,1,1
1734,401220189_.wav,0,1
1735,401763743_.wav,0,0
1736,401493270_.wav,0,0
1737,401914467_.wav,1,1
1738,401087485_.wav,0,1
1739,401637291_.wav,1,1
1740,401457163_.wav,0,1
1741,401503012_.wav,1,0
1742,401284562_.wav,1,1
1743,401317422_.wav,0,1
1744,401928744_.wav,1,1
1745,401168372_.wav,1,1
1746,401615020_.wav,0,1
1747,401389539_.wav,1,1
1748,401903949_.wav,1,1
1749,401484953_.wav,1,1
1750,401625228_.wav,0,0
1751,401894394_.wav,0,0
1752,401860828_.wav,0,1
1753,401681643_.wav,0,1
1754,401104193_.wav,1,1
1755,401583017_.wav,0,0
1756,401303493_.wav,1,1
1757,401264813_.wav,1,0
1758,401727364_.wav,1,1
1759,401818314_.wav,0,1
1760,401600140_.wav,1,1
1761,401832640_.wav,1,1
1762,401774521_.wav,0,0
1763,401222655_.wav,1,0
1764,401307705_.wav,0,0
1765,401155432_.wav,1,1
1766,401653654_.wav,0,1
1767,401155784_.wav,0,1
1768,401236692_.wav,0,0
1769,401582520_.wav,0,0
1770,401169820_.wav,0,1
1771,401865500_.wav,1,1
1772,401650287_.wav,1,1
1773,401650897_.wav,0,1
1774,401477237_.wav,1,1
1775,401646142_.wav,1,1
1776,401638986_.wav,0,0
1777,401444622_.wav,0,0
1778,401605929_.wav,1,1
1779,401206070_.wav,1,1
1780,401701028_.wav,1,1
1781,401332112_.wav,1,1
1782,401197972_.wav,1,1
1783,401621971_.wav,0,0
1784,401763920_.wav,1,1
1785,401842717_.wav,0,0
1786,401923636_.wav,1,1
1787,401856236_.wav,1,1
1788,401272678_.wav,0,0
1789,401629562_.wav,1,1
1790,401246278_.wav,1,1
1791,401452193_.wav,0,0
1792,401193902_.wav,0,0
1793,401229456_.wav,0,1
1794,401760542_.wav,0,0
1795,401164999_.wav,1,1
1796,401693081_.wav,0,1
1797,401882826_.wav,1,1
1798,401858366_.wav,1,1
1799,401618264_.wav,0,0
1800,401266007_.wav,0,1
1801,401883214_.wav,1,1
1802,401763146_.wav,1,1
1803,401173338_.wav,1,1
1804,401595333_.wav,1,1
1805,401769624_.wav,1,1
1806,401684952_.wav,0,0
1807,401646851_.wav,0,0
1808,401883127_.wav,1,1
1809,401489292_.wav,0,0
1810,401670335_.wav,0,1
1811,401400855_.wav,0,0
1812,401741721_.wav,0,1
1813,401936044_.wav,0,1
1814,401287523_.wav,0,0
1815,401656986_.wav,0,0
1816,401855604_.wav,0,1
1817,401625632_.wav,1,0
1818,401512318_.wav,1,1
1819,401467476_.wav,1,1
1820,401101947_.wav,1,1
1821,401311484_.wav,0,0
1822,401844810_.wav,1,1
1823,401640067_.wav,0,0
1824,401320314_.wav,0,1
1825,401244426_.wav,0,0
1826,401552383_.wav,1,1
1827,401749471_.wav,1,1
1828,401681010_.wav,0,0
1829,401285385_.wav,1,1
1830,401787118_.wav,1,1
1831,401921070_.wav,0,0
1832,401644482_.wav,1,1
1833,401458707_.wav,1,1
1834,401572326_.wav,0,0
1835,401244575_.wav,0,0
1836,401436975_.wav,0,1
1837,401195366_.wav,0,0
1838,401234170_.wav,0,1
1839,401373360_.wav,0,0
1840,401616097_.wav,1,1
1841,401730621_.wav,1,1
1842,401453513_.wav,1,1
1843,401797650_.wav,1,1
1844,401635728_.wav,0,1
1845,401909510_.wav,1,1
1846,401137783_.wav,1,1
1847,401411821_.wav,1,1
1848,401850083_.wav,0,0
1849,401228604_.wav,1,1
1850,401606411_.wav,0,1
1851,401685766_.wav,1,0
1852,401179323_.wav,0,0
1853,401823132_.wav,0,0
1854,401157184_.wav,0,0
1855,401770796_.wav,0,1
1856,401270985_.wav,0,0
1857,401425051_.wav,1,1
1858,401238040_.wav,1,1
1859,401108679_.wav,1,0
1860,401184974_.wav,0,0
1861,401821328_.wav,0,0
1862,401772909_.wav,1,1
1863,401642965_.wav,1,1
1864,401769085_.wav,1,1
1865,401275179_.wav,0,0
1866,401420039_.wav,1,1
1867,401166901_.wav,1,1
1868,401292439_.wav,1,1
1869,401306993_.wav,1,1
1870,401120027_.wav,0,0
1871,401715154_.wav,1,0
1872,401208466_.wav,0,1
1873,401288575_.wav,0,0
1874,401127424_.wav,0,0
1875,401236316_.wav,0,0
1876,401671929_.wav,1,1
1877,401158657_.wav,0,1
1878,401223675_.wav,0,0
1879,401419935_.wav,0,1
1880,401203950_.wav,0,1
1881,401668223_.wav,0,1
1882,401610245_.wav,1,1
1883,401272749_.wav,0,0
1884,401240998_.wav,0,1
1885,401951378_.wav,0,0
1886,401108059_.wav,0,0
1887,401544437_.wav,1,1
1888,401512086_.wav,0,1
1889,401230654_.wav,0,1
1890,401269412_.wav,0,1
1891,401546296_.wav,1,1
1892,401329265_.wav,0,0
1893,401878469_.wav,1,1
1894,401238708_.wav,0,0
1895,401151241_.wav,0,1
1896,401844055_.wav,0,0
1897,401212152_.wav,1,1
1898,401732988_.wav,0,1
1899,401094635_.wav,1,1
1900,401240893_.wav,0,1
1901,401155648_.wav,0,1
1902,401677549_.wav,0,1
1903,401387574_.wav,0,1
1904,401292126_.wav,0,1
1905,401444545_.wav,0,1
1906,401251411_.wav,0,1
1907,401514940_.wav,0,0
1908,401803676_.wav,1,1
1909,401116891_.wav,1,1
1910,401513344_.wav,1,0
1911,401526198_.wav,0,0
1912,401836168_.wav,0,0
1913,401196267_.wav,1,1
1914,401214492_.wav,0,1
1915,401747934_.wav,0,1
1916,401170165_.wav,1,1
1917,401490484_.wav,1,1
1918,401656850_.wav,0,1
1919,401137951_.wav,1,1
1920,401750005_.wav,0,0
1921,401485842_.wav,1,1
1922,401223661_.wav,1,0
1923,401150667_.wav,0,0
1924,401617316_.wav,0,0
1925,401247696_.wav,0,1
1926,401536741_.wav,0,0
1927,401600396_.wav,0,0
1928,401244116_.wav,0,0
1929,401734492_.wav,0,0
